name,waitTime,currentStatus,date,time,isRide
Star Tours – The Adventures Continue,10.0,OPERATING,02-04-2026,20:30,True
Rock 'n' Roller Coaster Starring Aerosmith,,CLOSED,02-04-2026,20:30,True
Millennium Falcon: Smugglers Run,40.0,OPERATING,02-04-2026,20:45,True
Walt Disney Presents,,CLOSED,02-04-2026,20:45,True
Alien Swirling Saucers,10.0,OPERATING,02-04-2026,20:45,True
Slinky Dog Dash,70.0,OPERATING,02-04-2026,20:45,True
Vacation Fun - An Original Animated Short with Mickey & Minnie,,CLOSED,02-04-2026,20:45,True
Mickey & Minnie's Runaway Railway,20.0,OPERATING,02-04-2026,20:45,True
Star Wars: Rise of the Resistance,115.0,OPERATING,02-04-2026,20:45,True
The Twilight Zone Tower of Terror™,25.0,OPERATING,02-04-2026,20:45,True
Toy Story Mania!,25.0,OPERATING,02-04-2026,20:45,True
Star Tours – The Adventures Continue,10.0,OPERATING,02-04-2026,20:45,True
Rock 'n' Roller Coaster Starring Aerosmith,,CLOSED,02-04-2026,20:45,True
Millennium Falcon: Smugglers Run,30.0,OPERATING,02-04-2026,21:00,True
Walt Disney Presents,,CLOSED,02-04-2026,21:00,True
Alien Swirling Saucers,10.0,OPERATING,02-04-2026,21:00,True
Slinky Dog Dash,50.0,OPERATING,02-04-2026,21:00,True
Vacation Fun - An Original Animated Short with Mickey & Minnie,,CLOSED,02-04-2026,21:00,True
Mickey & Minnie's Runaway Railway,15.0,OPERATING,02-04-2026,21:00,True
Star Wars: Rise of the Resistance,115.0,OPERATING,02-04-2026,21:00,True
The Twilight Zone Tower of Terror™,35.0,OPERATING,02-04-2026,21:00,True
Toy Story Mania!,20.0,OPERATING,02-04-2026,21:00,True
Star Tours – The Adventures Continue,10.0,OPERATING,02-04-2026,21:00,True
Rock 'n' Roller Coaster Starring Aerosmith,,CLOSED,02-04-2026,21:00,True
Millennium Falcon: Smugglers Run,20.0,OPERATING,02-04-2026,21:15,True
Walt Disney Presents,,CLOSED,02-04-2026,21:15,True
Alien Swirling Saucers,5.0,OPERATING,02-04-2026,21:15,True
Slinky Dog Dash,60.0,OPERATING,02-04-2026,21:15,True
Vacation Fun - An Original Animated Short with Mickey & Minnie,,CLOSED,02-04-2026,21:15,True
Mickey & Minnie's Runaway Railway,10.0,OPERATING,02-04-2026,21:15,True
Star Wars: Rise of the Resistance,75.0,OPERATING,02-04-2026,21:15,True
The Twilight Zone Tower of Terror™,35.0,OPERATING,02-04-2026,21:15,True
Toy Story Mania!,10.0,OPERATING,02-04-2026,21:15,True
Star Tours – The Adventures Continue,10.0,OPERATING,02-04-2026,21:15,True
Rock 'n' Roller Coaster Starring Aerosmith,,CLOSED,02-04-2026,21:15,True
Millennium Falcon: Smugglers Run,85,OPERATING,04-03-2026,08:30,,True
Walt Disney Presents,,CLOSED,04-03-2026,08:30,,True
Alien Swirling Saucers,5,OPERATING,04-03-2026,08:30,,True
Slinky Dog Dash,120,OPERATING,04-03-2026,08:30,,True
Vacation Fun - An Original Animated Short with Mickey & Minnie,,CLOSED,04-03-2026,08:30,,True
Mickey & Minnie's Runaway Railway,40,OPERATING,04-03-2026,08:30,,True
Star Wars: Rise of the Resistance,,DOWN,04-03-2026,08:30,,True
The Twilight Zone Tower of Terror™,20,OPERATING,04-03-2026,08:30,,True
Toy Story Mania!,45,OPERATING,04-03-2026,08:30,,True
Star Tours – The Adventures Continue,5,OPERATING,04-03-2026,08:30,,True
Rock 'n' Roller Coaster Starring Aerosmith,,CLOSED,04-03-2026,08:30,,True
